tweet_id,created_at,text,likes,retweets,sentiment,sentiment_category,hashtag,momentum,momentum_status,user_location,topic_keywords
1000000000000000239,2026-01-09 03:49:47,Demo tweet 1000000000000000239 about #DataScience (sentiment -0.011),161,90,-0.011,Neutral,#DataScience,175.37,Exploding,,"datascience, demo, sentiment"
1000000000000000240,2026-01-09 04:11:47,Demo tweet 1000000000000000240 about #Python (sentiment 0.26),179,68,0.26,Positive,#Python,180.7,Exploding,London,"demo, python, sentiment"
1000000000000000241,2026-01-09 04:38:47,Demo tweet 1000000000000000241 about #Python (sentiment -0.004),165,48,-0.004,Neutral,#Python,148.98,Stable,,"demo, python, sentiment"
1000000000000000242,2026-01-09 04:25:47,Demo tweet 1000000000000000242 about #Python (sentiment 0.416),188,67,0.416,Positive,#Python,190.98,Exploding,London,"demo, python, sentiment"
1000000000000000243,2026-01-09 04:59:47,Demo tweet 1000000000000000243 about #Python (sentiment -0.345),75,85,-0.345,Negative,#Python,101.65,Stable,,"demo, python, sentiment"
1000000000000000244,2026-01-09 04:46:47,Demo tweet 1000000000000000244 about #Python (sentiment -0.062),119,97,-0.062,Neutral,#Python,149.34,Stable,,"demo, python, sentiment"
1000000000000000245,2026-01-09 04:48:47,Demo tweet 1000000000000000245 about #AI (sentiment 0.35),41,97,0.35,Positive,#AI,107.1,Stable,,"ai, demo, sentiment"
1000000000000000246,2026-01-09 04:25:47,Demo tweet 1000000000000000246 about #AI (sentiment 0.929),46,24,0.929,Positive,#AI,76.87,Stable,London,"ai, demo, sentiment"
1000000000000000247,2026-01-09 05:07:47,Demo tweet 1000000000000000247 about #AI (sentiment -0.744),164,84,-0.744,Negative,#AI,151.28,Exploding,Paris,"ai, demo, sentiment"
1000000000000000248,2026-01-09 04:32:47,Demo tweet 1000000000000000248 about #AI (sentiment 0.073),165,77,0.073,Neutral,#AI,171.59,Exploding,Paris,"ai, demo, sentiment"
1000000000000000249,2026-01-09 04:14:47,Demo tweet 1000000000000000249 about #AI (sentiment -0.188),157,67,-0.188,Negative,#AI,151.16,Exploding,San Francisco,"ai, demo, sentiment"
1000000000000000250,2026-01-09 04:44:47,Demo tweet 1000000000000000250 about #DataScience (sentiment -0.614),87,91,-0.614,Negative,#DataScience,106.18,Stable,Paris,"datascience, demo, sentiment"
1000000000000000251,2026-01-09 04:28:47,Demo tweet 1000000000000000251 about #DataScience (sentiment 0.817),160,21,0.817,Positive,#DataScience,151.21,Exploding,Paris,"datascience, demo, sentiment"
1000000000000000252,2026-01-09 04:25:47,Demo tweet 1000000000000000252 about #DataScience (sentiment 0.514),163,40,0.514,Positive,#DataScience,157.52,Exploding,Paris,"datascience, demo, sentiment"
1000000000000000253,2026-01-09 04:13:47,Demo tweet 1000000000000000253 about #DataScience (sentiment -0.314),167,64,-0.314,Negative,#DataScience,152.28,Exploding,San Francisco,"datascience, demo, sentiment"
1000000000000000254,2026-01-09 04:43:47,Demo tweet 1000000000000000254 about #DataScience (sentiment 0.615),81,33,0.615,Positive,#DataScience,98.25,Stable,London,"datascience, demo, sentiment"
1000000000000000255,2026-01-09 06:00:47,Demo tweet 1000000000000000255 about #Python (sentiment -0.565),196,60,-0.565,Negative,#Python,162.25,Exploding,,"demo, python, sentiment"
1000000000000000256,2026-01-09 05:40:47,Demo tweet 1000000000000000256 about #Python (sentiment -0.872),37,16,-0.872,Negative,#Python,10.94,Stable,Tokyo,"demo, python, sentiment"
1000000000000000257,2026-01-09 05:20:47,Demo tweet 1000000000000000257 about #Python (sentiment 0.257),76,77,0.257,Positive,#Python,114.81,Stable,,"demo, python, sentiment"
1000000000000000258,2026-01-09 05:35:47,Demo tweet 1000000000000000258 about #Python (sentiment -0.981),80,34,-0.981,Negative,#Python,50.37,Stable,,"demo, python, sentiment"
1000000000000000259,2026-01-09 05:21:47,Demo tweet 1000000000000000259 about #Python (sentiment 0.044),178,97,0.044,Neutral,#Python,193.82,Exploding,,"demo, python, sentiment"
1000000000000000260,2026-01-09 05:53:47,Demo tweet 1000000000000000260 about #AI (sentiment 0.992),28,98,0.992,Positive,#AI,117.96,Stable,London,"ai, demo, sentiment"
1000000000000000261,2026-01-09 05:31:47,Demo tweet 1000000000000000261 about #AI (sentiment 0.958),85,50,0.958,Positive,#AI,123.24,Stable,Tokyo,"ai, demo, sentiment"
1000000000000000262,2026-01-09 05:33:47,Demo tweet 1000000000000000262 about #AI (sentiment -0.414),131,51,-0.414,Negative,#AI,114.98,Stable,London,"ai, demo, sentiment"
1000000000000000263,2026-01-09 05:14:47,Demo tweet 1000000000000000263 about #AI (sentiment 0.058),95,44,0.058,Neutral,#AI,99.04,Stable,San Francisco,"ai, demo, sentiment"
1000000000000000264,2026-01-09 05:13:47,Demo tweet 1000000000000000264 about #AI (sentiment 0.008),137,72,0.008,Neutral,#AI,146.54,Stable,,"ai, demo, sentiment"
1000000000000000265,2026-01-09 05:19:47,Demo tweet 1000000000000000265 about #DataScience (sentiment 0.694),132,86,0.694,Positive,#DataScience,173.42,Exploding,,"datascience, demo, sentiment"
1000000000000000266,2026-01-09 06:01:47,Demo tweet 1000000000000000266 about #DataScience (sentiment -0.077),155,48,-0.077,Neutral,#DataScience,139.79,Stable,New York,"datascience, demo, sentiment"
1000000000000000267,2026-01-09 06:06:47,Demo tweet 1000000000000000267 about #DataScience (sentiment -0.567),181,25,-0.567,Negative,#DataScience,127.19,Stable,San Francisco,"datascience, demo, sentiment"
1000000000000000268,2026-01-09 05:24:47,Demo tweet 1000000000000000268 about #DataScience (sentiment -0.164),154,31,-0.164,Negative,#DataScience,124.58,Stable,New York,"datascience, demo, sentiment"
1000000000000000269,2026-01-09 05:51:47,Demo tweet 1000000000000000269 about #DataScience (sentiment -0.88),74,96,-0.88,Negative,#DataScience,92.6,Stable,New York,"datascience, demo, sentiment"
1000000000000000270,2026-01-09 06:16:47,Demo tweet 1000000000000000270 about #Python (sentiment -0.045),713,268,-0.045,Neutral,#Python,685.35,Emerging,Berlin,"demo, python, sentiment"
1000000000000000271,2026-01-09 06:16:47,Demo tweet 1000000000000000271 about #Python (sentiment 0.003),577,130,0.003,Neutral,#Python,494.99,Emerging,London,"demo, python, sentiment"
1000000000000000272,2026-01-09 06:58:47,Demo tweet 1000000000000000272 about #Python (sentiment 0.754),753,383,0.754,Positive,#Python,817.82,Emerging,New York,"demo, python, sentiment"
1000000000000000273,2026-01-09 07:04:47,Demo tweet 1000000000000000273 about #Python (sentiment 0.354),651,194,0.354,Positive,#Python,602.12,Emerging,San Francisco,"demo, python, sentiment"
1000000000000000274,2026-01-09 06:35:47,Demo tweet 1000000000000000274 about #Python (sentiment -0.702),380,242,-0.702,Negative,#Python,414.34,Emerging,San Francisco,"demo, python, sentiment"
1000000000000000275,2026-01-09 06:13:47,Demo tweet 1000000000000000275 about #AI (sentiment -0.198),111,12,-0.198,Negative,#AI,80.16,Stable,Tokyo,"ai, demo, sentiment"
1000000000000000276,2026-01-09 06:30:47,Demo tweet 1000000000000000276 about #AI (sentiment -0.636),80,66,-0.636,Negative,#AI,83.12,Stable,Tokyo,"ai, demo, sentiment"
1000000000000000277,2026-01-09 06:12:47,Demo tweet 1000000000000000277 about #AI (sentiment 0.762),192,10,0.762,Positive,#AI,164.26,Exploding,Berlin,"ai, demo, sentiment"
1000000000000000278,2026-01-09 06:33:47,Demo tweet 1000000000000000278 about #AI (sentiment -0.071),75,76,-0.071,Neutral,#AI,103.57,Stable,,"ai, demo, sentiment"
1000000000000000279,2026-01-09 06:29:47,Demo tweet 1000000000000000279 about #AI (sentiment 0.458),137,55,0.458,Positive,#AI,148.14,Stable,Paris,"ai, demo, sentiment"
1000000000000000280,2026-01-09 06:14:47,Demo tweet 1000000000000000280 about #DataScience (sentiment 0.741),74,78,0.741,Positive,#DataScience,128.63,Stable,Tokyo,"datascience, demo, sentiment"
1000000000000000281,2026-01-09 06:46:47,Demo tweet 1000000000000000281 about #DataScience (sentiment 0.263),145,50,0.263,Positive,#DataScience,144.39,Stable,Berlin,"datascience, demo, sentiment"
1000000000000000282,2026-01-09 06:20:47,Demo tweet 1000000000000000282 about #DataScience (sentiment -0.954),171,47,-0.954,Negative,#DataScience,123.98,Stable,London,"datascience, demo, sentiment"
1000000000000000283,2026-01-09 07:05:47,Demo tweet 1000000000000000283 about #DataScience (sentiment -0.029),142,19,-0.029,Neutral,#DataScience,111.83,Stable,Berlin,"datascience, demo, sentiment"
1000000000000000284,2026-01-09 06:58:47,Demo tweet 1000000000000000284 about #DataScience (sentiment -0.332),146,83,-0.332,Negative,#DataScience,150.34,Exploding,Tokyo,"datascience, demo, sentiment"
1000000000000000285,2026-01-09 07:56:47,Demo tweet 1000000000000000285 about #Python (sentiment -0.035),61,80,-0.035,Neutral,#Python,97.65,Stable,Berlin,"demo, python, sentiment"
1000000000000000286,2026-01-09 07:48:47,Demo tweet 1000000000000000286 about #Python (sentiment 0.602),98,23,0.602,Positive,#Python,102.76,Stable,,"demo, python, sentiment"
1000000000000000287,2026-01-09 07:33:47,Demo tweet 1000000000000000287 about #Python (sentiment -0.563),113,44,-0.563,Negative,#Python,93.01,Stable,San Francisco,"demo, python, sentiment"
1000000000000000288,2026-01-09 07:56:47,Demo tweet 1000000000000000288 about #Python (sentiment -0.251),21,22,-0.251,Negative,#Python,22.57,Stable,Tokyo,"demo, python, sentiment"
1000000000000000289,2026-01-09 07:40:47,Demo tweet 1000000000000000289 about #Python (sentiment 0.971),87,90,0.971,Positive,#Python,153.03,Exploding,Berlin,"demo, python, sentiment"
1000000000000000290,2026-01-09 07:18:47,Demo tweet 1000000000000000290 about #AI (sentiment 0.029),97,6,0.029,Neutral,#AI,72.97,Stable,Berlin,"ai, demo, sentiment"
1000000000000000291,2026-01-09 07:38:47,Demo tweet 1000000000000000291 about #AI (sentiment -0.951),23,9,-0.951,Negative,#AI,-6.13,Stable,New York,"ai, demo, sentiment"
1000000000000000292,2026-01-09 07:52:47,Demo tweet 1000000000000000292 about #AI (sentiment -0.436),39,84,-0.436,Negative,#AI,73.02,Stable,San Francisco,"ai, demo, sentiment"
1000000000000000293,2026-01-09 07:29:47,Demo tweet 1000000000000000293 about #AI (sentiment 0.448),17,78,0.448,Positive,#AI,79.94,Stable,Tokyo,"ai, demo, sentiment"
1000000000000000294,2026-01-09 07:34:47,Demo tweet 1000000000000000294 about #AI (sentiment 0.365),182,89,0.365,Positive,#AI,200.65,Exploding,San Francisco,"ai, demo, sentiment"
1000000000000000295,2026-01-09 07:26:47,Demo tweet 1000000000000000295 about #DataScience (sentiment 0.508),13,6,0.508,Positive,#DataScience,28.54,Stable,New York,"datascience, demo, sentiment"
1000000000000000296,2026-01-09 07:56:47,Demo tweet 1000000000000000296 about #DataScience (sentiment 0.621),66,31,0.621,Positive,#DataScience,86.53,Stable,San Francisco,"datascience, demo, sentiment"
1000000000000000297,2026-01-09 07:17:47,Demo tweet 1000000000000000297 about #DataScience (sentiment -0.003),190,52,-0.003,Neutral,#DataScience,169.31,Exploding,Paris,"datascience, demo, sentiment"
1000000000000000298,2026-01-09 08:02:47,Demo tweet 1000000000000000298 about #DataScience (sentiment -0.003),105,72,-0.003,Neutral,#DataScience,123.81,Stable,San Francisco,"datascience, demo, sentiment"
1000000000000000299,2026-01-09 07:42:47,Demo tweet 1000000000000000299 about #DataScience (sentiment 0.95),75,37,0.95,Positive,#DataScience,106.9,Stable,Berlin,"datascience, demo, sentiment"
1000000000000000300,2026-01-09 08:30:47,Demo tweet 1000000000000000300 about #Python (sentiment -0.736),154,94,-0.736,Negative,#Python,151.52,Exploding,Tokyo,"demo, python, sentiment"
1000000000000000301,2026-01-09 09:08:47,Demo tweet 1000000000000000301 about #Python (sentiment 0.208),187,39,0.208,Positive,#Python,164.44,Exploding,London,"demo, python, sentiment"
1000000000000000302,2026-01-09 08:27:47,Demo tweet 1000000000000000302 about #Python (sentiment 0.061),77,94,0.061,Neutral,#Python,121.53,Stable,San Francisco,"demo, python, sentiment"
1000000000000000303,2026-01-09 08:53:47,Demo tweet 1000000000000000303 about #Python (sentiment 0.77),190,63,0.77,Positive,#Python,200.2,Exploding,San Francisco,"demo, python, sentiment"
1000000000000000304,2026-01-09 08:37:47,Demo tweet 1000000000000000304 about #Python (sentiment 0.132),122,39,0.132,Positive,#Python,116.66,Stable,Berlin,"demo, python, sentiment"
1000000000000000305,2026-01-09 08:37:47,Demo tweet 1000000000000000305 about #AI (sentiment 0.507),194,27,0.507,Positive,#AI,169.91,Exploding,Tokyo,"ai, demo, sentiment"
1000000000000000306,2026-01-09 09:05:47,Demo tweet 1000000000000000306 about #AI (sentiment -0.69),73,21,-0.69,Negative,#AI,45.1,Stable,San Francisco,"ai, demo, sentiment"
1000000000000000307,2026-01-09 08:40:47,Demo tweet 1000000000000000307 about #AI (sentiment -0.572),70,90,-0.572,Negative,#AI,94.84,Stable,San Francisco,"ai, demo, sentiment"
1000000000000000308,2026-01-09 08:37:47,Demo tweet 1000000000000000308 about #AI (sentiment 0.37),197,19,0.37,Positive,#AI,162.3,Exploding,Berlin,"ai, demo, sentiment"
1000000000000000309,2026-01-09 09:00:47,Demo tweet 1000000000000000309 about #AI (sentiment 0.03),161,94,0.03,Neutral,#AI,179.4,Exploding,Paris,"ai, demo, sentiment"
1000000000000000310,2026-01-09 09:05:47,Demo tweet 1000000000000000310 about #DataScience (sentiment 0.23),196,8,0.23,Positive,#DataScience,149.7,Stable,Berlin,"datascience, demo, sentiment"
1000000000000000311,2026-01-09 08:57:47,Demo tweet 1000000000000000311 about #DataScience (sentiment 0.704),86,77,0.704,Positive,#DataScience,135.22,Stable,Tokyo,"datascience, demo, sentiment"
1000000000000000312,2026-01-09 08:55:47,Demo tweet 1000000000000000312 about #DataScience (sentiment -0.053),38,83,-0.053,Neutral,#DataScience,83.11,Stable,Paris,"datascience, demo, sentiment"
1000000000000000313,2026-01-09 08:24:47,Demo tweet 1000000000000000313 about #DataScience (sentiment -0.268),66,14,-0.268,Negative,#DataScience,47.96,Stable,,"datascience, demo, sentiment"
1000000000000000314,2026-01-09 08:26:47,Demo tweet 1000000000000000314 about #DataScience (sentiment 0.807),197,95,0.807,Positive,#DataScience,228.61,Exploding,,"datascience, demo, sentiment"
1000000000000000315,2026-01-09 09:57:47,Demo tweet 1000000000000000315 about #Python (sentiment -0.362),25,72,-0.362,Negative,#Python,57.04,Stable,Tokyo,"demo, python, sentiment"
1000000000000000316,2026-01-09 09:24:47,Demo tweet 1000000000000000316 about #Python (sentiment -0.472),148,38,-0.472,Negative,#Python,116.04,Stable,London,"demo, python, sentiment"
1000000000000000317,2026-01-09 09:39:47,Demo tweet 1000000000000000317 about #Python (sentiment 0.857),130,81,0.857,Positive,#Python,173.41,Exploding,,"demo, python, sentiment"
1000000000000000318,2026-01-09 09:41:47,Demo tweet 1000000000000000318 about #Python (sentiment 0.084),84,96,0.084,Neutral,#Python,128.52,Stable,Tokyo,"demo, python, sentiment"
1000000000000000319,2026-01-09 10:04:47,Demo tweet 1000000000000000319 about #Python (sentiment -0.004),152,35,-0.004,Neutral,#Python,130.78,Stable,New York,"demo, python, sentiment"
1000000000000000320,2026-01-09 09:26:47,Demo tweet 1000000000000000320 about #AI (sentiment 0.053),197,12,0.053,Neutral,#AI,147.89,Stable,Tokyo,"ai, demo, sentiment"
1000000000000000321,2026-01-09 09:39:47,Demo tweet 1000000000000000321 about #AI (sentiment 0.556),165,95,0.556,Positive,#AI,198.68,Exploding,,"ai, demo, sentiment"
1000000000000000322,2026-01-09 09:46:47,Demo tweet 1000000000000000322 about #AI (sentiment -0.354),174,25,-0.354,Negative,#AI,128.68,Stable,Berlin,"ai, demo, sentiment"
1000000000000000323,2026-01-09 09:55:47,Demo tweet 1000000000000000323 about #AI (sentiment -0.91),134,10,-0.91,Negative,#AI,73.5,Stable,New York,"ai, demo, sentiment"
1000000000000000324,2026-01-09 09:45:47,Demo tweet 1000000000000000324 about #AI (sentiment 0.856),38,35,0.856,Positive,#AI,76.78,Stable,,"ai, demo, sentiment"
1000000000000000325,2026-01-09 09:22:47,Demo tweet 1000000000000000325 about #DataScience (sentiment 0.607),61,57,0.607,Positive,#DataScience,100.81,Stable,San Francisco,"datascience, demo, sentiment"
1000000000000000326,2026-01-09 09:32:47,Demo tweet 1000000000000000326 about #DataScience (sentiment 0.044),61,16,0.044,Neutral,#DataScience,55.22,Stable,San Francisco,"datascience, demo, sentiment"
1000000000000000327,2026-01-09 09:14:47,Demo tweet 1000000000000000327 about #DataScience (sentiment -0.125),133,37,-0.125,Negative,#DataScience,115.25,Stable,Berlin,"datascience, demo, sentiment"
1000000000000000328,2026-01-09 09:39:47,Demo tweet 1000000000000000328 about #DataScience (sentiment 0.221),141,48,0.221,Positive,#DataScience,138.93,Stable,Paris,"datascience, demo, sentiment"
1000000000000000329,2026-01-09 09:32:47,Demo tweet 1000000000000000329 about #DataScience (sentiment -0.025),199,17,-0.025,Neutral,#DataScience,150.45,Exploding,New York,"datascience, demo, sentiment"
1000000000000000330,2026-01-09 11:05:47,Demo tweet 1000000000000000330 about #Python (sentiment 0.899),95,9,0.899,Positive,#Python,99.77,Stable,New York,"demo, python, sentiment"
1000000000000000331,2026-01-09 10:29:47,Demo tweet 1000000000000000331 about #Python (sentiment -0.045),102,61,-0.045,Neutral,#Python,112.75,Stable,,"demo, python, sentiment"
1000000000000000332,2026-01-09 10:27:47,Demo tweet 1000000000000000332 about #Python (sentiment 0.561),35,20,0.561,Positive,#Python,55.33,Stable,Tokyo,"demo, python, sentiment"
1000000000000000333,2026-01-09 10:53:47,Demo tweet 1000000000000000333 about #Python (sentiment -0.692),96,20,-0.692,Negative,#Python,60.44,Stable,London,"demo, python, sentiment"
1000000000000000334,2026-01-09 10:49:47,Demo tweet 1000000000000000334 about #Python (sentiment 0.869),98,72,0.869,Positive,#Python,145.07,Stable,San Francisco,"demo, python, sentiment"
1000000000000000335,2026-01-09 10:35:47,Demo tweet 1000000000000000335 about #AI (sentiment 0.707),154,22,0.707,Positive,#AI,144.41,Stable,San Francisco,"ai, demo, sentiment"
1000000000000000336,2026-01-09 10:31:47,Demo tweet 1000000000000000336 about #AI (sentiment 0.399),53,34,0.399,Positive,#AI,72.87,Stable,Tokyo,"ai, demo, sentiment"
1000000000000000337,2026-01-09 10:58:47,Demo tweet 1000000000000000337 about #AI (sentiment 0.807),131,5,0.807,Positive,#AI,119.41,Stable,London,"ai, demo, sentiment"
1000000000000000338,2026-01-09 10:23:47,Demo tweet 1000000000000000338 about #AI (sentiment 0.046),87,16,0.046,Neutral,#AI,73.48,Stable,,"ai, demo, sentiment"
1000000000000000339,2026-01-09 10:50:47,Demo tweet 1000000000000000339 about #AI (sentiment 0.768),92,52,0.768,Positive,#AI,123.84,Stable,Berlin,"ai, demo, sentiment"
1000000000000000340,2026-01-09 11:03:47,Demo tweet 1000000000000000340 about #DataScience (sentiment 0.07),48,23,0.07,Neutral,#DataScience,51.8,Stable,London,"datascience, demo, sentiment"
1000000000000000341,2026-01-09 10:39:47,Demo tweet 1000000000000000341 about #DataScience (sentiment 0.78),29,81,0.78,Positive,#DataScience,100.4,Stable,New York,"datascience, demo, sentiment"
1000000000000000342,2026-01-09 10:13:47,Demo tweet 1000000000000000342 about #DataScience (sentiment -0.057),57,17,-0.057,Neutral,#DataScience,50.09,Stable,Berlin,"datascience, demo, sentiment"
1000000000000000343,2026-01-09 10:31:47,Demo tweet 1000000000000000343 about #DataScience (sentiment 0.498),194,43,0.498,Positive,#DataScience,180.84,Exploding,London,"datascience, demo, sentiment"
1000000000000000344,2026-01-09 11:09:47,Demo tweet 1000000000000000344 about #DataScience (sentiment 0.927),120,5,0.927,Positive,#DataScience,115.31,Stable,Berlin,"datascience, demo, sentiment"
1000000000000000345,2026-01-09 11:26:47,Demo tweet 1000000000000000345 about #Python (sentiment -0.085),72,14,-0.085,Neutral,#Python,57.65,Stable,,"demo, python, sentiment"
1000000000000000346,2026-01-09 11:26:47,Demo tweet 1000000000000000346 about #Python (sentiment 0.087),40,29,0.087,Neutral,#Python,50.91,Stable,London,"demo, python, sentiment"
1000000000000000347,2026-01-09 11:27:47,Demo tweet 1000000000000000347 about #Python (sentiment 0.822),47,99,0.822,Positive,#Python,126.86,Stable,Tokyo,"demo, python, sentiment"
1000000000000000348,2026-01-09 11:53:47,Demo tweet 1000000000000000348 about #Python (sentiment 0.955),84,64,0.955,Positive,#Python,132.25,Stable,Berlin,"demo, python, sentiment"
1000000000000000349,2026-01-09 11:59:47,Demo tweet 1000000000000000349 about #Python (sentiment 0.079),190,15,0.079,Neutral,#Python,145.87,Stable,Paris,"demo, python, sentiment"
1000000000000000350,2026-01-09 12:06:47,Demo tweet 1000000000000000350 about #AI (sentiment -0.933),73,17,-0.933,Negative,#AI,35.01,Stable,New York,"ai, demo, sentiment"
1000000000000000351,2026-01-09 11:46:47,Demo tweet 1000000000000000351 about #AI (sentiment 0.931),132,84,0.931,Positive,#AI,179.13,Exploding,London,"ai, demo, sentiment"
1000000000000000352,2026-01-09 11:32:47,Demo tweet 1000000000000000352 about #AI (sentiment 0.408),132,56,0.408,Positive,#AI,143.84,Stable,Berlin,"ai, demo, sentiment"
1000000000000000353,2026-01-09 11:59:47,Demo tweet 1000000000000000353 about #AI (sentiment 0.562),69,65,0.562,Positive,#AI,110.66,Stable,Tokyo,"ai, demo, sentiment"
1000000000000000354,2026-01-09 11:31:47,Demo tweet 1000000000000000354 about #AI (sentiment -0.002),118,38,-0.002,Neutral,#AI,109.14,Stable,Paris,"ai, demo, sentiment"
1000000000000000355,2026-01-09 11:37:47,Demo tweet 1000000000000000355 about #DataScience (sentiment -0.783),165,9,-0.783,Negative,#DataScience,98.31,Stable,New York,"datascience, demo, sentiment"
1000000000000000356,2026-01-09 12:04:47,Demo tweet 1000000000000000356 about #DataScience (sentiment 0.57),131,75,0.57,Positive,#DataScience,161.3,Exploding,New York,"datascience, demo, sentiment"
1000000000000000357,2026-01-09 11:39:47,Demo tweet 1000000000000000357 about #DataScience (sentiment 0.792),90,19,0.792,Positive,#DataScience,100.06,Stable,Tokyo,"datascience, demo, sentiment"
1000000000000000358,2026-01-09 12:00:47,Demo tweet 1000000000000000358 about #DataScience (sentiment 0.616),150,40,0.616,Positive,#DataScience,151.48,Exploding,New York,"datascience, demo, sentiment"
1000000000000000359,2026-01-09 11:42:47,Demo tweet 1000000000000000359 about #DataScience (sentiment -0.898),14,85,-0.898,Negative,#DataScience,42.36,Stable,Berlin,"datascience, demo, sentiment"
